,Case ID,Sequence,cluster
15744,INC0019528,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15745,INC0019532,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15746,INC0019534,"Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15747,INC0019548,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15748,INC0019570,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15749,INC0019574,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15750,INC0019575,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15751,INC0019579,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15752,INC0019582,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15753,INC0019584,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15754,INC0019586,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15755,INC0019623,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15756,INC0019626,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15757,INC0019638,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15758,INC0019663,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15759,INC0019678,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15760,INC0019691,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15761,INC0019776,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15762,INC0019783,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15763,INC0019800,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15764,INC0019801,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15765,INC0019823,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15766,INC0019832,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15767,INC0019833,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15768,INC0019848,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15769,INC0019852,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15770,INC0019854,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15771,INC0019859,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15772,INC0019861,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15773,INC0019866,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15774,INC0019875,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15775,INC0019877,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15776,INC0019893,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15777,INC0019915,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15778,INC0019927,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15779,INC0019934,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15780,INC0019937,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15781,INC0019940,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15782,INC0019951,"Resolved,priority:3 Closed,priority:3",2
15783,INC0019968,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15784,INC0019970,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15785,INC0019977,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15786,INC0019979,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15787,INC0019986,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15788,INC0019990,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15789,INC0019995,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15790,INC0020006,"Resolved,priority:3 Closed,priority:3",2
15791,INC0020014,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Closed,priority:3",2
15792,INC0020016,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15793,INC0020033,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15794,INC0020059,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15795,INC0020071,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15796,INC0020078,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15797,INC0020083,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15798,INC0020086,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15799,INC0020093,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15800,INC0020099,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15801,INC0020117,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15802,INC0020118,"New,priority:3 New,priority:1 Resolved,priority:1 Resolved,priority:1 Closed,priority:1",2
15803,INC0020142,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15804,INC0020143,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15805,INC0020167,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15806,INC0020175,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15807,INC0020176,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15808,INC0020179,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15809,INC0020185,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15810,INC0020186,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15811,INC0020194,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15812,INC0020199,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15813,INC0020208,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15814,INC0020222,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 Resolved,priority:1 Resolved,priority:1 Closed,priority:1",2
15815,INC0020227,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15816,INC0020240,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15817,INC0020243,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15818,INC0020249,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15819,INC0020254,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15820,INC0020262,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15821,INC0020264,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15822,INC0020269,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15823,INC0020276,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15824,INC0020289,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15825,INC0020292,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15826,INC0020293,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15827,INC0020308,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15828,INC0020321,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15829,INC0020332,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15830,INC0020335,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15831,INC0020336,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3 Closed,priority:3",2
15832,INC0020348,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15833,INC0020350,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15834,INC0020353,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15835,INC0020355,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15836,INC0020361,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15837,INC0020362,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15838,INC0020367,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15839,INC0020368,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15840,INC0020371,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15841,INC0020390,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15842,INC0020391,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15843,INC0020398,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15844,INC0020405,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15845,INC0020424,"Resolved,priority:3 Closed,priority:3",2
15846,INC0020426,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15847,INC0020430,"Resolved,priority:3 Closed,priority:3",2
15848,INC0020432,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15849,INC0020435,"Resolved,priority:3 Closed,priority:3",2
15850,INC0020453,"New,priority:2 New,priority:2 New,priority:2 Resolved,priority:2 Closed,priority:2",2
15851,INC0020460,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15852,INC0020472,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15853,INC0020475,"Resolved,priority:3 Closed,priority:3",2
15854,INC0020489,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15855,INC0020496,"Resolved,priority:3 Closed,priority:3",2
15856,INC0020499,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15857,INC0020508,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15858,INC0020512,"Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15859,INC0020536,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15860,INC0020543,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15861,INC0020547,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15862,INC0020550,"New,priority:3 New,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15863,INC0020553,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15864,INC0020563,"Active,priority:3 Active,priority:3 Resolved,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",2
15865,INC0020570,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15866,INC0020592,"Resolved,priority:3 Closed,priority:3",2
15867,INC0020594,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15868,INC0020595,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15869,INC0020596,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15870,INC0020606,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15871,INC0020611,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15872,INC0020630,"Resolved,priority:3 Closed,priority:3",2
15873,INC0020637,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15874,INC0020669,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15875,INC0020674,"New,priority:3 New,priority:3 New,priority:3 New,priority:1 New,priority:1 New,priority:1 Resolved,priority:1 Resolved,priority:1 Resolved,priority:1 Resolved,priority:1 Resolved,priority:1 Closed,priority:1",2
15876,INC0020680,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15877,INC0020683,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15878,INC0020721,"Resolved,priority:3 Closed,priority:3",2
15879,INC0020727,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15880,INC0020743,"Resolved,priority:3 Closed,priority:3",2
15881,INC0020746,"Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",2
15882,INC0020748,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15883,INC0020768,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15884,INC0020784,"Resolved,priority:3 Closed,priority:3",2
15885,INC0020786,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15886,INC0020799,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15887,INC0020805,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15888,INC0020809,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15889,INC0020817,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15890,INC0020820,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15891,INC0020859,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15892,INC0020898,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15893,INC0020899,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15894,INC0020913,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15895,INC0020923,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15896,INC0020927,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15897,INC0020943,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
